ID_encrypt,EnglishUse,Listening,Composition,Total,TestCalcLevel,Quarter
0x01F8E8CECC18C26D24C2A3727B18C774C2422A7C216C29C73DEA04E8FC045D00F520F005F4ACDAD51BEBBDDFF9498039F0EFDFB9DB0024C39C58C2588FFC23BC47,38,39,35,112,103,2018Fall
0x01C30D99205E2F365A92785785B51C7E859ADEBB3C5B3C178C2121F645E73147403D5C857F38E009BFA321DB24C67012B0BC8D25851A0AA810DE16DC431B59FFB9,107,105,38,250,408,2018Fall
0x01DC958CF70490A0077385C233AECD944334D9A7275A24734DE0A87CDCFF7A785B13C61FD0BE669137E6309B8FC45F8CB80144A4917B558E583BD624E3504092FE,62,69,30,161,104,2018Fall
0x01834579C147DC95837B5AC6B96BCFE46881314E25332FB71313631C1AA644227BCCE1EA7E54F0A42B21445745AA6C36DC4CA4E17165AA47807DD06E4FF48859E8,82,79,41,202,406,2018Fall
0x0169D1D51C6B42ADC5D64E6AEFF1925F35425E26CD5A0E52D2011988F7C9815D84B0372316DEF1AC44C7905E8C79A080A3ADE74C31F896FEF3555C8B43017F61B4,46,49,23,118,103,2018Fall
0x0107013CF6187485E859A1687824A435944469624E712E203320A36A4E129E8F713153A6B940792E1E71954EA0EBEC47C26E7515BF02C725C1B34BB72C1B35CA42,48,58,42,148,104,2018Fall
0x01E35E8E8F9799D1026BDA15EC643D306CEE6D8B1EB87B3DF88DFFA4814D2BBFF09E4A01C39C01FFAE4A78FF52BC1EF7C137E3658761B51047359AB148D91A12B3,46,52,27,125,103,2018Fall
0x010DFB6F5EEDBF3C4CCD2FC0CC0A871A6A9089B4E3583552B719462430A214C9EE4AEE55C0147CB71A7360FCF240CD8E329FF6AC01F3B4E1102E4796D84DB9BD1A,65,62,39,166,104,2018Fall
0x013CD448C111588B29CF002036D701E5E75794CC89BD01EA99A6FBD5618DAFE879D67049605ECB4EFE95DFC521C0A847C725F3C7533AEB74F4D5357B8DC6A083BD,60,76,22,158,104,2018Fall
0x01770BEA809ED48582B4881A9A7955E23ED0EFC996D8B7D6DE091DE7BAA47D92965E8E1CBDB3C2EF37EC959B2728B60DBE795CD04CF16FC23A8D20F104F5C87453,52,51,33,136,103,2018Fall
0x0169779C9AA4C19AAC43EEA3B2C0D39974DE098B0D36754B72B7C17191EBEE4D6EDF96F6DFDC95D013D2BB9F15675BD6212CBCE525C1E065A83F5CBABEAF813B95,53,67,23,143,104,2018Fall
0x01F27279757464ADC4A901AFAF22F7CD8BC570D9C41B96EA68CF5D8C9F6826F1882FD7D7F3A37AFCE254B7FA29E0DC681290D09F3FD00288B4021289ED7D21E962,113,119,39,271,108,2018Spring
0x01A70DED42D5AF54884F2161E6CDFDA2E38ADFBB22FE676BA57682F17A89FCCB7541FB58216752777FB3F736EF5EAA615243512BFE309E4DFC0F435C56F3595ACC,69,64,33,166,104,2018Spring
0x01CD240B35D7E50C08B06BC7F40BB64C6B0E1EF28D904F3FBC065FD3D938DC802BC24A6F1BC75DB09CEBB2FAA8BA9BA8AD7971C8EB8F3D630683F25A5E66DEE631,64,72,34,170,104,2018Spring
0x01550026E310ACC0333214495C7B3929CCF290FB69AF8A5384046840F6AF30DD9CE86C0B29EED2C5D35756A90557C171355F6F92A1797E9136B6F8154256E6BB64,73,54,15,142,104,2018Spring
0x011485C74317535B6439DA2BB8EB392F0B5968740DEBEF06293BAA15369FF362312AE3FD4616FAEB1076DBDFE6B05AD53A1B4E39909F6343FB4572FBD03D72B647,55,38,6,99,102,2018Spring
0x015DE00A9554FEDF2C53798AA60BE27852B183A9CAECC57183BD8E857566F22A803A2F0731F62DB135BA14CAFAA759631CDD6D61680C7D2C855E122BEDDF3DC327,47,38,23,108,103,2018Spring
0x01E185323A1B7B1A222AFFD5102CE4647E4B7858604B9421D2967C32D6F7C4F0B045A47CCD3B7291533FFBD13103601264B8E7B68563D8BA5668B98293ACF345A4,54,61,14,129,103,2018Spring
0x01805950BF719EC6F6A0E030BFFA8C56A68AE0E540F14E0C4C2FC79EBCB6F27350EA3FC489DBC11419498D1FEF291A95FCDC288E00D26E6F2A174184492EDC9178,104,87,39,230,108,2018Spring
0x0124883A8DCE84BB4916B8C4F12FD3FE3A1CA1E47AE70E8ABCDD1A71DC887D009C812FBC6DC264DD74DB73235BF02BF28045EBE97019D65B309014BD2A496010FE,92,98,42,232,108,2018Spring
0x014058C05F36A35F9A72ABBE5CADD680E539AA9727F02952AFC2CD2479DBDE5CD7B0702B9E79F1C3B8391D37B8DBB9EA8170963864B06C8833D30827F3F6AFBD07,39,40,15,94,102,2018Spring
0x013EAB88B1240242EF1321D32329869717F26750B5DB8925D900E37E17D11892AD95575538B243675A98DB8F9EC258BCDB4F877D3CC691F88EBC994B8026BC4717,79,105,30,214,106,2018Spring
0x01DC6B989B17D893DC634B6D9191D7F58B39AA1202750550E02DB5897E6AE93312950FBA6E844AFC0F3F0A48F374222649A596A7540B8FF6A096BFB1C5FD90535D,51,85,17,153,104,2018Spring
0x0150762100985FE7FC6CE84EB6D93DE3029FC9683301C45B4CCF197E0F9A80D962FF6816D2167A38E1BF264BAC3632D3BDADD7DD346ED78359155A5AE5C8CBEBC1,34,41,5,80,101,2018Spring
0x014F4073143B25F41EB7E0C6AE7BBCB013B2381DE1479FF41EA91D34A00DA3D6A859B18F51C9B1B7FAD1DDAFFF5A5B8D373CE07EE56053A1F9EE6986F795A4E25F,41,52,24,117,103,2018Spring
0x01D720186E883A651E537FE797812086D2177CDC6744BD8D44186A5B336CA611BA10DEB10413492B52332DA04C10826A1CA9FD82BC4250A2BA3F32C3AE515084CA,80,78,49,207,106,2018Spring
0x014CCA29FD6B3BAEF8348F3BA8AC75AF71B66DED0EF5899B39924AB9931DF8F2919F99F38E8898E965D314821FF00D00CAA463183D11DBCD848EAFBF540A6F5DBE,83,90,35,208,106,2018Spring
0x0196877765961A19FCBF041C50487BB3EDD8AA88C338D9C4C47831A79F76877458D30400642D25A1A584C10BE8B7CC555E80E7C41B4C4FC5220556A0A462516899,101,77,24,202,106,2018Spring
0x012F81E43B1295A08F042497995365A05FD9B9F1CF23B4655F2206730ACBED2AE8C19EA83167AB60BC7FA70F0C5F5912F9C0305A80797B7E4C2D1B96564CF3DF62,76,78,14,168,104,2018Spring
0x012EE8D561DF93EDF82EE730AD57ECEB898FF4902AED133604460FBC54DE1E58691E816D504496C0F0E1333AEA08489C21302F01DF2EEC61BFFBFB34459FB80C8E,47,42,24,113,103,2018Spring
0x0136B5F42D3AB0F5EF8F2C0709B79A20FAA03A884C589BBEC4D2EEE14F4361B4B28DD4553D8FD7404DC6CCD0DD5AFFCD103994F332ADD655FAD82CF41735C7AC1B,66,61,25,152,104,2018Spring
0x01F450EFBD2AD2E08B844FEAE4A72DBD0D12D98D7345EE7A6ABBB8A54AA03A2D1D99EE896C53E3C65CF3613026257A75524FAB583C5F3F5497AC3AC3FA2B4DD96C,4,0.8,2,6.8,100,2018Spring
0x01E58B10E167093391C74BDE8D3E5EB83657B5A5A9BA4C7733A0142C4C82EFF05B4526571D835AF77FF2C9CCD7F1A62B50C9B3C8C98B1A61930EF83995A6211515,84,49,18,151,104,2018Spring
0x0134EA6B141013E9E72298FF72E3E8C477905992731EAC922CD2D445EBB237F4D9F50E5CC716B76C8617C685DF95AA23F218EBC81ECF8AD14C772EDE5E8BCDED3B,58,88,17,163,104,2018Spring
0x0151335556FBAA8F8673673674978609C6283094BD0D663EEFBD9E90F5D682B93B5655707D6BEA172DF330BB90634A0C5E20A81D7D8E02EE4F688587D716CB6FA6,61,85,36,182,104,2018Spring
0x01079A29968898C8DE792B3114C3CA164248B8BF2440C49BCC71F7C28E8E5E002F0A9A52E44D16614316EADE07E125B5D27F2DF3BB974A4BCD7858E83C6AC38C3A,62,71,24,157,104,2018Spring
0x01876A29B29DAB99E4AEF0E56E7BF9480077CB6161EC06EB500797AD0B188D23B1D667A1CC0B0D6AF6496E01A15E48257C3703EF99CFE68F4A469283B7A7A7D0B6,56,83,32,171,104,2018Spring
0x019E88830D42B49C4857270C6FA965147E05D07F90BD51F6323A628F62255CF740EDFE0EF68016DF5F22A49B5AE2691349605FBA89B4C0BC894F0D38FD8FD92AF5,93,0,44,137,103,2018Spring
0x011109A8DABD8F347C4BA32E8A4A002BFEAD97BD24CDCE6B48C9FCB32B952E4598D9BBAA8C1CBA3A4877BC2B9A4A599FEC36771A0688974B456EFF9281FBE98FA3,32,37,18,87,102,2018Spring
0x017F84FD630A935821BAC003DFE80C73F02995684E10359435F15BEF3793820FCB5218CBD411F830A2B26FB30606D2C8B4A5A7A8123005DA2A453B9156A99F5360,27,23,13,63,101,2018Spring
0x01C731DC2B0189F8D22BAC40A89CBD68D57F7E50F47459B9783857D7958C1EA8774B86657934DB9343237F2216BDD8D7CBA64B1CDBCE745A8954A1E9873EDEFE85,68,63,35,166,104,2018Spring
0x0164C8DE66FAF963A1AE3B9F922E43BBCFC777BF2D25E2CADD511C7606EBC3F069E784C6F94673B89E06ABABBF25DC0FECC40D8FBE6DB86607CDE98D249FECFF08,76,59,41,176,104,2018Spring
0x01BAD0E574A147CE99CF51BF959CA60087495C73076740E7070E417310065F6BBBFDFA039478C711CB07BE605FEA92C1C466FAFB725F38710FE6E81556C8C497E5,54,86,26,166,104,2018Spring
0x01C7AFFE1B781BFE66CC50131FADD2B547B3E2F8F703B980CB5EEE437DD54B5BCE27A82BE4A1BE6DC7921CDD423408A7A5251485322CC26A05768B73C7B4DB992A,29,27,4,60,101,2018Spring
0x0182FA770D9CBA88A004B240E42FFA7D833CBCF52F4D6ACF1F476E36DBC6D83503CD4263914D3B1DDB33390CD76B8D6E149AE8717B58DF9B979DD3DEF62F67AEEC,72,69,24,165,104,2018Spring
0x013687A286854C6ED47A43B4DA7F551DA258A3658ABE54F08403DEE9BAD32BD57915F3DE976181CEC84B24A087195BE89667B13BA072367E028D81B2643070DB44,52,57,18,127,103,2018Spring
0x019F8BA3A59F51B8358A54620349F1A40BF57B385CEE9FB5447CA3327525BC87EB259B3260D2DB2035147826A5A9BFF2F0A0191C0AF3581D614CB16EB166B9311A,33,58,33,124,103,2018Spring
0x010B84FBDB81BE99D7B6D49F52F1CED10A0E6E542F4773F038D22BCAA68140FEC7C966C94502968E9445B93DB2B4C144C5EFD0D0326424C6CF2F9F6B843266EB62,55,62,30,147,104,2018Spring
0x0195F2082894190EDC3818435CDF54BCF2C8A49C399677F143C38AAA473E512C08943BEC1DB830D613EC439C7D885CCBB8DABC1509D77D9828AE198B619A97183B,46,67,36,149,104,2018Spring
0x01E3913CFB3663CC522010F6AAEE0F4F3079D63CDC8CB5F031EF9E34302AF29AFF8D3903A9AB06C8A9C129217888AA0EB5CF199B9F39BDAC8977C34E6AB7ABC9B1,86,74,42,202,106,2018Spring
0x01DACDA5F862362FED3503032D2A63581DB2D715D1F01AAB78FB9B483AE22B4A97A241A6C4ECBC175C8B826DC13AA08AAA41167269F6F63B13AD12AEE63AB32F79,24,28,3,55,101,2018Spring
0x0196E43A71F1A78F6DCCAFB897FAE7B1CF212D2493DCC1A265373ACEF6465EE4B7BB364063E0A67AFDA9A7ECAD6E885548EB25822ADE90608BAA6258F42064A8AF,40,36,21,97,102,2018Spring
0x01C137883F96922BC31F9635F1B44EE6CA220F700B87FFBA2922D7397A03CEE45615015C1D65145AD7EEA1B4ACFD3F582E74338A711FCDABFE30B45D8FFB3F320A,33,41,29,103,102,2018Spring
0x01B1296F7897A8828CF207058B8C8C333A558343371C80A04C0785D902B1EEF0C3793EC9A556DDC592F3C032CAD8FE4E5FA4C047470A33D3DA23624CA87A56DD90,71,82,29,182,104,2018Spring
0x01D58F933477811D47A0DC9D1D764DEC412A86BCC579A1762A126A6A1A3D2A7D4E8465FEBEED44717E2880752F9EB694120B0F551F3D9594E695D6442F5586AE95,31,34,16,81,101,2018Spring
0x01D3B92477AE0C3D99D0048D7726514D3C0B2BAAB38FFD9CCB96DF96B81C4536F56B146D82EFB2FE5053796DFD4712F26864B8107FB2B3263480368BE2F20FA8B6,68,70,40,178,104,2018Spring
0x01858101CC89B8A79FC006B30240DF5A01B7DD83DAEDDEF5DBF4595EDCE07E386F76076BCFB5B8EF4A4E0BE3CA300C4A0B7C201225BEF6CD815EFBE06C672311EE,50,62,16,128,103,2018Spring
0x0199E314DC6B5FBBAF65F051A8667DFD38AF5AED3F1543D18843D86D9A94C687736535B66F55DD6836592812317E68AEDBE5539BD18A86E563D3C74D8514FBE618,54,52,27,133,103,2018Spring
0x010F4C26BA775D938D1A3ED19F68FB0D2FC9F9BC92205596D98B4BBD409914621904A2233C4B1CDE5CF91C2A69FF066BAFF6C71EDC833A0ED52A076B9D21911E64,54,47,29,130,103,2018Spring
0x0118694900E73543614E62424324F08BD2C3399AB4EF04940F31FFFD46ED51AA7F3E143DE5EF01FD5A35EE56094318392DF38AC520BD97F9D618BC0C52CCFB5CE8,78,64,26,168,104,2018Spring
0x01F73E877D22D4B6B69D69DDE160A961638FA5A007CCF8FB97DBDAD1039C30113AF581D059E4062ED512E61D910568BC46BB166F0B8E9D4C370FA12CAB9F4BDA2D,56,43,20,119,103,2018Spring
0x0176ACDED1B15A9E05615F70A8D629315565C2920B9DB2946F923F4C1C3787B672FE7795EFCBADB0EDD96DFE8617B29541D6D135B5AE0B2FED025E4C6903FB4B0E,73,76,31,180,104,2018Spring
0x0159810346D59E04C0798245568F4DFA524F85C597E8DA52E6067D50BF10245CFC7A7D89CFE4EB37BD92069882E5F4083F929B196326F3CA0ACBF86ABAFF5A4ECA,67,60,24,151,104,2018Spring
0x01B77ADF08B89083F44856D9C39668C74C2E3E005DABBDC23C134A106F8E8C71264781EBC66CA7C17B4B9D4AAD453C515D61AD31F06712BAEC75D9B5FAAEC47FCC,96,69,24,189,105,2018Spring
0x011513AE7AE4A388A8FBDDE72E2268ED151B468C5E89617E6234DB0103659EEE36A24133BF17A87E1FEDFB9AB87ED4C1E14E874F105E991595F41E8FEAB7E30906,54,29,19,102,102,2018Spring
0x01C0B95FEDD8F631C76D37032BD6EF97309E915BF7D159A5E5533C2BD314BDBC28D7A1356284D8E3F025905B63C2C1B65E35969F1C163A70CE319A8E6073701797,60,47,27,134,103,2018Spring
0x01E954EA8CD5648439D2DCF74AA7A890C81E8130227721345989E9B2A0F0E31DEA114386E59612B0CFB3BAE880D44F233386E253410FE10AB3DBF6892B70006001,26,0.9,8,34.9,100,2018Spring
0x011E54271C073B77C8BBCBF2E1119DCC91B3C9D8917DEA04A509083C8430DF73F499076B4FB6717346F955E30CD127A42C862DB47E2F189FB0098D311B7E32532C,66,76,16,158,104,2018Spring
0x01CDE78FEB7BB7D531E2C5C7D287B5EC0F006FD6DC2CA4474FFF46FA13678B8DFF9207E2C9ED17DC070623A1123FFD0E3B960B2D40109A3469DB084D41E74A1F1E,50,20,9,79,101,2018Spring
0x01A1D20798486E1091976FBA1D04B159170FA766A9F2FEC4DF81B95B2A4159845F81E1D23DB982DC8C173F1028B19A0040C2EC8A93C2DE9B2380DB9A35F2A513C4,24,30,4,58,101,2018Spring
0x01D0CA0148CA83A001693A8960EA3EDD840DFBA3D4A83862071CFD70B1EBEA27C4BC660E86B1EE7E2FDA52F61A00A5908FC06BACDAE9FF753A78DDB3E3DD0013BB,60,45,34,139,103,2018Spring
0x01E68E98CF8084389A0A01A80FA43BA14C3DF6D3345836CD30C70A1F10030D28AB415A7EC4B3923550132EDF7026E56D0DDD3CCC1FD264332F96E8BA93774A6508,55,43,36,134,103,2018Spring
0x01FE0D809A396F3BCCBF40C2A8688351197C596442F2B505AB9CF5F68D3C3EF2DAE3038C4A6D28F6F4BA6C72E63D51C73CBA8437113672949D673BA4EDB7F02F24,33,18,7,58,101,2018Spring
0x01F6EE75C6BED36CE992B378992333BDE8A2DF9A72841E41A4A7C0BB4C3BCB19DF34BBBAB823AB4E1B10E7BE7A69DCE9294393A429A3916D030635985CB1D58690,72,89,33,194,105,2018Spring
0x0124874974D7E8891BAABB8E0923D7FB072CF5C03B2CC1161F9E0D5B71145865AE23779D9F1DC2ED487EBF5437D525F61B94D4EA2C3F94BF4211CCAD9874F310B8,55,61,27,143,104,2018Spring
0x0188242A8790517A9DC418422D3B81FBDA3882F3B780C8920709A2420E1C1B3E600D8D2E29F7F77C8567E6B8A22A2FB7040574E6A7F0E1901D3A243E13C03378F0,42,76,19,137,103,2018Spring
0x01882BBAFD85A2C38CE5D09DFB376A2215172065A5FE0012CA398001B9782C50B40B271155076F2463B9A85A94B6AE4A17F97BA9F7D445B257B99B96AAC92C6F2C,40,35,9,84,102,2018Spring
0x011EEC31602C5BD56F9A7941D9A0EAEF0B585D9B1F818FD7D92870FDAC21C1622483245281E6A9E730862BEABD09566D1EB7AB2CB2138D4D6D481590B3106CDF8B,31,44,21,96,102,2018Spring
0x012B78FC3B11BE171C6DB037E61B19C33C04D4BAC38203E8F0D9F029A60646A3EB45219DEFF3ACFF5CF16954D670BAA902515ED1FE3CFA6C7AE1DA17BDBED4F237,92,87,41,220,107,2018Spring
0x011D3D4066406186F10B088FA14C6249CACA655AB4AFA88EF0A1FCD5EF96573CE8F21DE894CD5E225449E098C3C9812C64A5D90C74637F522B6C57FFC156A3FA26,79,86,23,188,105,2018Spring
0x01EC1DA8EF9CD0AF57B2223C34D256A7AF2F22FE017B4C7A5BDD66563C59FC746E6CF43AAA9AA83D759C0322F095C81AF0E8D337FDBF5F7E5BAED3BF0A86A70D38,36,31,7,74,101,2018Spring
0x0132AE1AAE0788545D3A66ECD44DC90F191596D5359E53BE032F55A972128E23401FA2B4ADB2451C197C7D062097C0B221BB46350251918A7DE1FE88561DCC6B8D,50,38,32,120,103,2018Spring
0x0180B9DDA06CDEC6E32BE13EA500052B6F72C196490F6142EE55B20823E39BBF742E2EF7C063081448600899395DBCE843D40063915D3E70578881345C2D6FA2E2,91,81,8,180,104,2018Spring
0x01663383B70CA8829F80741DC661B5FB17B8E31BCF228DC3B215AC8CCC6CBA3C540BA51E4C782B148A3725EA83F6F07D51EF4FDE817F96D9FE28DC9FA0E4EC39A8,8,24,2,34,100,2018Spring
0x01DC2492C017CF6942DD123BA6C98B96417A4B4FBF91F9C0F7EC900E8102098521C743F958AD5B81C622A9D66686CF3AD5B52B976D2F860E85D8F308C714C0253B,50,42,22,114,103,2018Spring
0x0102544E2A0796769FEB107AC9FD3B301167A3B4AA77350261824BCFE5D75005EE171D424196A330E3EAA920EF4E696601655AF7D0170890796C849C1A6373C84C,70,82,32,184,105,2018Spring
0x018A4B8D403F3CB43D092F50318A072ACBCCFC060A96E0FD974D71BEABADC3D742164DBB35F02ACEB585FA5638D82322A62CF995C816652535E5CFCAB28033812A,31,45,6,82,101,2018Spring
0x01F65E8ABBFBBD68C990944028675AFCCEAE744D15860E9431FB51C25E241E0CBA2B189B66128837D271EE3156D62BB2B888FB3E9B242089094FB6DC79083C592D,104,85,35,224,107,2018Spring
0x016ED7F481A39D8561BBA91B29ABE51FD70E475B2EB44877D4AC01B33FA5BE4E4336375761B66D06549A0F2CE91EEC5EFCA44BA1D4D7266CBC89777D4E47B7A86E,30,23,7,60,101,2018Spring
0x01C4435C846DE0F46FD4019B0810BF0BBE63261B9F720144CE1CE165C1A2E317EDACED0799C752145C86EEADF0E714540CF672FE91EFDBB965BD056121F924BC55,1,1,1,3,100,2018Spring
0x016FE62B4C736739D5FDAFFB5722534711F305081ECCCBF71E783FABAFF7B62DF88B614B8F625067C77BC82D47EFB4E3B6468D4446127E3339C12986BE8B50B908,89,73,28,190,105,2018SummerAB
0x014014DE862E6026A417FA40286F30EDEBFE3E3C9BBDC47A8A4255D3C67EE7A65C88624B4B1C6C77BC5D88DC8C5A09F249CF18FEBB8ACB1C845FB8D3A37698F8E9,102,85,30,217,107,2018SummerAB
0x01581545E32A9020F2ED40EA5927650B70A2ED45401769751DF2C6C9315050F102970D2F37AF1F97061B54234901744CAF8B91F64B4EAD7F3FD5AB7E626F2CC002,94,92,43,229,107,2018SummerAB
0x018A4B8D403F3CB43D092F50318A072ACBCCFC060A96E0FD974D71BEABADC3D742164DBB35F02ACEB585FA5638D82322A62CF995C816652535E5CFCAB28033812A,54,55,32,141,104,2018SummerAB
0x013E4DFD446EE75D0D45EC6F054BDD4167D8F41EA40D99BD5BFEDFB0665B7FBEDF143FCE171A6C38B7C484998CD145B4BC70A6E7A3143379A649BD22588C5D647A,55,48,7,110,103,2018SummerAB
0x0152C62FEF93F069E7D9D5E2F6602CF7C33B499EDB477B09207C585E63F50B066EB8F2EB094C7A4E42F4FB58E85DE8397F726DEEED29BFF57507568BAF1284CA1D,2,19,9,30,100,2018SummerAB
0x012CA4345344C3AE2C2AAB5C2CD107BD5C3F9CA8B7FE707FEAB377DA9471969E5A3BF58B7F783253D8DC91796262C553E43284676E684ED6A3D0688462EFD5BBF7,1,23,2,26,100,2018SummerAB
0x014CC4C99379336A35D57FE8B78B1ED26C8A74CF0439D7D71C01A1DD173536FB36D9A7E057175F0C16BED23A5B19794E1FAF4ACAB4C67E9E2D6B6D6C8C016D22E0,53,43,18,114,103,2018SummerAB
0x0144DFB12F7DB1483AD414E680D84F1DE85707ED34D969704C9B8E3242B25676AE1128C43ED25CBD25BDB1F76F23407B689AA9FEA2557E52807ED7464EF0DA3D91,35,55,10,100,102,2018SummerAB
0x01B876495B9CAA51C2F021E20E50B56F8FE930FF345CE902B2E1B03E77D8D31B9BA787A7D7CE6A2B0A9C8A0D74CCDB55620D51D280780AB5F7B4A43F2B6F28AB1A,82,41,31,154,104,2018SummerAB
0x0132037C3A5CE5E35BCF4E00369B2BA9974996A64E113D794CE527FC1202E5F66C3686074548BFEE24BC621229D3111CFC66B54F6A1B484A0A54A4772A64321EC3,52,80,27,159,104,2018SummerAB
0x01E2EBCF7F85D57D5E0213340E12858FFB84C93ED014D5A4F99F814ECC34C51EB2E4E85F6F214A3B54D9BD068E0951F56B761ACD5E18A8242D3941655E03ACAB87,44,64,27,135,103,2018SummerAB
0x016383871AD60AB8442C50120E6C0642A7DF6397DE4EE909762FF270CD2DA9E2188C3B8CEE1B0CA06377D52D88B6D42C0B3518893A9289E14F93BBA642600489FC,91,89,41,221,107,2018SummerAB
0x01358A3E58922D9741E1FD50135E18F0E54D90544FD4A97F5073469B530953E9CA17352CE98082DD908B8FE95F03D6FD8369BE9A36B6C3030C413A8E3DB06A737B,87,58,17,162,104,2018SummerAB
0x015093AF3B7905A14AD35FBF9FA766164D9228EDABCE0C75E8C5551746C5D5B601881395B8FF9090E1CBC6F2B946FB7D91A0413BA433B11941B02B306305BEBB5B,61,83,23,167,104,2018SummerAB
0x0120658408A875EEA7166A685AC9CC23218827A64983084959902220F58C2615CEE5ED1B270870C58DACB06C7663B0B8F4BC86FC5D7E905E7BA599497624302DCE,81,70,38,189,105,2018SummerAB
0x01C0A77927B2A45DF3B7EE4A38A9B8F04B15DF887B157AA95DFFD89CE26460E5CF36D225D44B07C929BFB44A05A57604949F22AB2CAEC7B1961CC8007DFC20CAC3,45,59,30,134,103,2018SummerAB
0x01C98F95E86FCFCC8E8776BB437FC83D96FBB5A8F3797265266057CC4B9B498947E71BCE60B33AC4C3260D1AEC04117E36BDBBCABB848D95867DD6A74C3F139171,33,22,15,70,101,2018SummerAB
0x01E64AF21DBC6CAE8A7F2A3843AD394A2FFFBB8C0B39CCE7223CA634F61DE1F082721DCE3996C992E884A9BF6306D4209CE5C8ABBE4358EEB4A9B3B6BDFD089AFF,51,54,26,131,103,2018SummerAB
0x0165A961DCC7C3112FF5C7E806944A17DBD013F9D3F76E0B9536617A3F94640F19702C12BE026FF9DA237E066620DB0CAF3E199AE78A726F11EA7C5EB32DC2E792,100,63,43,206,106,2018SummerAB
0x01419C607BB89A7E52009282F35DE509C833F99D3443A4A2B81937B1DB17878A04F0BE6518DC117DF078AF9E21EC13D553B31F30C53C2EE7AE310E6FC35C1FC5E4,53,75,19,147,104,2018SummerAB
0x01B9B649218BBA53BF5986933DD3678CF4A73D003773B92BD204950DFCE565356AFF9AB39471ACB2685E4CCF522D4FB0FEB65E4B2D0B115FDA00044F8A5D420FB8,2,15,3,20,100,2018SummerAB
0x01BAFB7DFA9ED9C93ADC764C996336C8F19F8A7003481D6149EEC1D5703C1F3DEB68C458A1C5A0B2407F665E1099791799E1C68E44E312DA996ABD189EB5175279,47,48,16,111,103,2018SummerAB
0x019C3231023AEEC40F5A6D65FAB6573E2DA561FABA7A7221DA17BF5F7573469994D5499F428A9194086FD7EC5A3813A8EFDA6B34DBB7BA07395441DBB0DF9FA935,9,43,9,61,101,2018SummerAB
0x01C22FEB1C69E8DE85F57771B88BB91A793495633B16E3E82C397EB7938159C9A08F24FD257D74949D5810D7D69A549E09A1CB1559754099E1B5802BF3D1086988,60,39,20,119,103,2018SummerAB
0x01BB1FBA154E2070E904041835145CD3A5CE34EECA287FAE235E73F15457802650829C116A14CF5F4255A3C178718BB53961655B309177AD8E0629D80760A0AA33,90,66,38,194,105,2018SummerAB
0x013AB38988DDB813C7E7D5300A610435E2774011F6C0440BA939B964ACA6445AAE2C9DA2474818CAC8CC21E2344E013ACF28ABA47479660D08064865816D37FCEC,51,86,28,165,104,2018SummerAB
0x01467C7D172F6C0ABF437AFCE6EA8F900440D878688E6C9F766430464CB424CF7B56867243ABA15AA73CC0C4381DD307D8E42575B55B362A3E5709C04E7D2D0E60,31,30,18,79,101,2018SummerAB
0x01899B9886F2E56C638460ECFA04DAD5F63B9F9DAB1F499A7491774C21C9638D9D3B3B96544F8CEE08BB73CF6E1B5777A4DCD481D6776F85BCB581EC1707C20857,38,44,34,116,103,2018SummerAB
0x016B8C3A73CF0357BFEB757CEB4CE5573F0AD9810E0ADECABEB851F522318BCF25F1CEB05E0DC1F0962F905A0EA2561D7179BF9B6298BBCB83B4ECBD103A069E5D,34,41,8,83,101,2018SummerAB
0x014117C7B98D49CA58C5A7D8F545E8401D79F4FB538871ABC949AC125F74398975DD4BF6B66336D9104A631C7A3E65248A75D21EC8995881B7D88D3B18FA3D6E56,68,76,24,168,104,2018SummerAB
0x01C2F7AA6ECD28154FC3A233BED2555007E613ACA4FE8BA3C9BF20940F52CDF65DF5A8B102693588BA1DCC84B35E7CEEE767C5B18922F2D443ED33F71DE5D572EC,26,25,14,65,101,2018SummerAB
0x0192D330D485866E6E6F95C74D8B58806EAE8221F11086AFA34A5F5749D433AD1AB83465E2FFAD27475C20502557267C9AF47EE08B7C8496CC2313A3FDB38FCFE1,68,66,37,171,104,2018SummerAB
0x01DCC0742A602A8BFF80683CF8019936B5CEC3CA18992633070BF3F01E952AB99FBF454E6D5476FD310413BA0E915B7169469E6BDB7CE08769B1FB191BC700DB7C,56,37,24,117,103,2018SummerAB
0x015EFA39CAD3B36E98A705373FF3CA228A51F18B4F98F3E409E0B729560DF4E740F59EDD01A0199BD301E66E9DE6C6388CE9347965E4637384E236824B32E6D472,43,61,32,136,103,2018SummerAB
0x0144758375F462911363640911EED835CA92B3843CB22FA23663C546D3D6D702C7E0310C01689BEACA281F802A5FE5806B689DD2C56353772EED0E6B77550B4536,43,47,27,117,103,2018SummerAB
0x01215E639FFBB7F63FD9318178E2F690DF61A0DC7F71304C62F9763960D95C091BF2B7270747F42C4782724E240C5CBFA98B8036480AC6A4B78B132CD3565FAD4E,77,81,39,197,105,2018SummerAB
0x01BC0331D79FAE8246ED6E70D3DB1C823555BAF2490B8381ED19600DD31A3FD230203EE03B2473FF7B13E7C7D12F64E2938D53D6C3D5E8EC5D522CD54F9610DD45,64,71,42,177,104,2018SummerAB
0x011A4E5095FD8926B09F5673EB2E4C06C26CDE4F2AF1D07FB895DC8F6FB5C88748613DD5951EB6D3EAB573F65195A72E6028132D39C72CC5CBA2077E77CDEE7C2D,41,48,27,116,103,2018SummerAB
