ID_encrypt,Start_Date,End_Date,Do_you_plan_to_study_in_the_Academic_Program_next_session_,4_Day_Test_Prep,1st_choice_elective_MW,2ndchoice_elective_MW,1st_choice_elective_TTH,2ndchoice_elective_TTH,Quarter
0x018269B73987E9FEC79CDF9716849F9F0A25D442DB8B967C2A624D13E89CED14F51732433BF61B648D7052FEF582569E4A9DAFF9127DAD77BC2D205D9353F884AD,2/2/2016 9:22,2/2/2016 9:46,ADV,NULL,Active Listening and Speaking,Public Speaking,Current Events,Word Play (Academic Vocabulary Development),AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x015BC3B9622208972C4227630062E4C311D8D1F330F2BEBA4667C924149EE16967FE90EB3596AF62D56E81CFABB66F8BCE8BD36DF8DE277A397B9FB28CFF3C1C22,1/29/2016 10:49,2/2/2016 14:00,ADV,NULL,English Through Movies,Public Speaking,American Pronunciation,Current Events,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01E8C8B7E817B743E4426837BDB9F80A9B8F595887630E87358FF8EAB43342C6F6F19401E0799265AAA1980DA24FD1F3BFED9F13C29CC44C489E6F4F055D88A97E,1/29/2016 10:06,1/29/2016 10:10,ADV,NULL,Business English,Public Speaking,American Pronunciation,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0105135E095AB985B54F36B7F2AAAC7D4619F55BCAAF72D8F420913826897FEB31116926CAF0F71CF61DE557AC4FA2C60B5E48011E823B8E5372B8F6F092A13E12,1/29/2016 10:03,1/29/2016 10:05,ADV,NULL,College Workshop,Active Listening and Speaking,Current Events,English Through Drama,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x013EC72891C8037DE4BE909B581B7B0D7DC57499255A27528197A2390CD2E375A7BE3C789D1EDC93AEDAADB394D987716F47160309A341F9BD94AD40D9A0714539,1/29/2016 9:57,1/29/2016 9:59,ADV,NULL,English Through Movies,English Through Movies,American Idioms and Slang,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01213B9E810A6C77BD8850A565A8E53A8EEF4196FB194D5A949916656DC5848AE8EC872DCAAC42200AA49E946D00FA9E80F006E9DAB696341227383050BF642698,1/29/2016 9:24,1/29/2016 9:57,ADV,NULL,Public Speaking,English Through Movies,Current Events,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0100EB56901F57DB4FC812B3FB76895A8DA681BCC5BF224EBCD3637A42D800BEBAE2F60AD8314AC341227D5242C5DA24983B7EFFC77891660CEC9E7ACB27354733,1/29/2016 9:15,1/29/2016 15:30,ADV,NULL,English Through Movies,Business English,IELTS Preparation,Current Events,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01A306822DDE04BEB164A4B7027B7C0D1F0A6DEAFBF66F562DCCC3C4888D7E4F0D8147A3DD693962A3CBD1858A5A7FF226EB48D9ADD1AFDCE269AF75F555FB1220,1/29/2016 8:48,1/29/2016 8:56,ADV,NULL,English Through Movies,Business English,American Idioms and Slang,English Through Drama,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0192CC7B5A31154E35A421DDA7E31D5FBB22344904EFF52E977E33BDC85CE8F383C274BD4C06E28E947128C24011D5BC5186ECFC30C3142DDF7A94A4BF354BF294,1/29/2016 0:32,2/1/2016 20:52,ADV,NULL,English Through Movies,English Through Movies,TOEFL Preparation,TOEFL Preparation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x012B73DA8B0EDB770A93C1DB943C2C4006D4659558272E4FFDA40EEEB6BED84EBD53902ABD12DDEA9D6433FDE8807EE1BE0FCA87C2C19633FFE422FE86C07F9E2F,1/28/2016 23:17,1/28/2016 23:19,ADV,NULL,English Through Movies,Business English,Current Events,Word Play (Academic Vocabulary Development),AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0151FD744D5AAAF9E1E2C71D67456D3443A4F5C546B5CE7AE1685A7B568C9170A57C3ACC874E3A86B7288C3040CF00CEE01ACD90B12B4FEAD30AA3456B2A849123,1/28/2016 22:54,1/28/2016 23:08,ADV,NULL,English Through Literature,English Through Movies,English Through Drama,Word Play (Academic Vocabulary Development),AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0152B40C56E95BC0147E3744E208C9E42B9B08401CF1F2D276A4AD69D32642A5E1AEF6E49D6AB69A3DBF81713966FBF77E509AF71C1773474F093A49EDF652EBE5,1/28/2016 22:11,1/28/2016 22:15,ADV,NULL,Active Listening and Speaking,Public Speaking,IELTS Preparation,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01A9F1194563E8438140B09C83D816F80BD4AB9D7941D6745A8B2A55C7BE27DA52FE6DC9A622F26457E9F66CDFDF4ED1A17DF28A75D79927A298F78640A4F6EB0B,1/28/2016 22:08,1/29/2016 9:59,ADV,NULL,English Through Movies,English Through Movies,American Idioms and Slang,American Idioms and Slang,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x0154C926DFCF4D45819C4A44058AAF43D4C311F3DEB38AE390DCE67013162EA6C164135653CD18ACEEA7F9E4C8D9AFA2A2FBC264972B871F836D34CF896EE637F2,1/28/2016 21:50,1/28/2016 21:51,ADV,NULL,Business English,Grammar In Use,NULL,NULL,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x01ECC1060387BD795A43344BCBB1F7DD89DBD77C272C5E2698A53D0FC00B460262507919E144711D9FED312711BBADFBDC6D542A09045289B3357483C23225BF95,1/28/2016 21:35,1/28/2016 21:40,ADV,NULL,College Workshop,Business English,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x016C16F1F09276CE6379A7EB89A3951AF3D14343CD159220FF71C2900D110ACF368E3C06A992E0185EC965C8E27A57A629111468C2AFE43F88A6136E9E1D0EDA70,1/28/2016 21:27,1/28/2016 21:29,ADV,NULL,College Workshop,Business English,GRE Preparation,GRE Preparation,AIEP_Winter_2016_2nd_Half_Elective_Preferences_Advanced
0x013FF9FC4DC0D8BCEC60559316C556AABE814EE3360B08052DC7F3ED71FB5222442516D21C7DFBEC06152CC34115171610F8C8FE4CF17FF6700E142E8F63A3B6C0,11/22/2016 14:08,11/22/2016 15:06,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,Public Speaking,IELTS Preparation,Community Service,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x013A12DC881CBB8BDC605EDCAF5211ACE3D3B8B5CCB151576BB9E7DCBB0152CE618236729DB1CA14C025692CB7362566084ECCE152BA5471E3AC84C136DB142E5A,11/22/2016 12:48,11/22/2016 14:01,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,Public Speaking,IELTS Preparation,American Idioms and Slang,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0121AC34F41B120987A402576C642A2F6EB84B69E46C33266FAE56E43FA5C1DE1095B123A547DAFF3DB86355846E91AABE09B6BFF4B59A26430D845DAE38A1BE62,11/22/2016 11:05,11/23/2016 14:31,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Business English,Current Events,American Pronunciation,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x010C10AF22C6FC34A222407FE72F3FDEE7EDA9BC2A309553541FD69658101B5B5F1BAE085E7DDE87085734BA21351BAC861835A48F7294030DE22934ACE3E58A4E,11/22/2016 7:47,11/22/2016 7:55,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,College Workshop,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x014F8B7B38A1DE4C8636FF2955A2ADC219EDD000765A45E46473C60030BCBDEC92947665CEA878EADABF4F50B37F37CFB671B5A327C49C43192B6CAB61DF1C557E,11/22/2016 2:54,11/22/2016 2:54,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01FB795831BCB14280298B94BCF9E9C732EB475AB39FB35E03441F20237CC62528DEC0082D7F584BD5CC12D4DBAEC8163628079D729BFCE13E972E92E5EAA15BE6,11/21/2016 21:14,11/21/2016 21:15,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x011B0FD5408AD8E230DCA6420AAA0750FA62B7C218DBDCEBF8902C085441C5EC59F933BFB6D5BB911BB3E9A14FB342D6713D586905D4F4F180052FE85241BE2991,11/21/2016 17:53,11/21/2016 17:53,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x010EF27EFF22893F3EF9F1403195771185DE78E8CCF25E494156D4B1C0DE818C43821A59724209032DA2B6D946E03AB159DDB8CAEE480CBD3E11CA430668A3A61D,11/21/2016 17:48,11/23/2016 12:16,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Grammar In Use,College Workshop,TOEFL Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0163F5BA136876FC92F1585525EF269A961518FCA0A1ADBFE53DB9CF2E5FA70304C1F678A477E89B3184E5C4080DC15F74BD482141930A3C1F26AE4997392A7BD8,11/21/2016 16:34,11/21/2016 17:11,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Grammar In Use,Active Listening and Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0180457357D79F2A7D315CED6A5A4C5A520AC54A79AFBDBA3A3558145AD945BF0E70AEFC6425738A32B9EA13942CCD20E47E4CDD999F51366EB95516A21B66D3CB,11/21/2016 16:01,11/21/2016 16:10,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,Active Listening and Speaking,TOEFL Preparation,American Pronunciation,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01718D67E8513B340CC9DE58DED5C4465D19503407AE84857AFE9DAB2633F8EC4A954661B263602362821D9881D885D4CFE6299562AF4D84857D77DB7E6CFC9E36,11/21/2016 15:29,11/21/2016 15:29,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x011E0AB67C31F70107C8F4EAC9022732740870E0B99E3D9E9581A7E6837F15BA970AECB23ED386A180C325CB7956F2A06916C4B35D5BFA9CE14DB929E6B1E4AB51,11/21/2016 15:22,11/21/2016 15:24,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,Business English,TOEFL Preparation,TOEFL Preparation,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0171C2E8677ED58A49DCE13B570E79A67B092F04C3EFB03AEA1711B5BB49B41245E6A6BEE1A2E1B714DA9ECFBA108897A101800E76B7E34D9DB1C2935B9764E5D7,11/21/2016 15:12,11/21/2016 15:13,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01BAAF34F6A054B3B15C5FB2C8CFDBD33B33DA36BD6F1ECB2F6E166A3B342D566BFA856CFF4A7B8ED706654A91C65B581BB19796DDB145F7C03C0C37BF275AF565,11/21/2016 12:51,11/30/2016 14:51,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,College Workshop,English Through Movies,American Pronunciation,American Idioms and Slang,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x017972AEF7EC93C47E29218A15AC2B404CBF2BB3090E1D02019CD4C3B3E43E03D072E2EC95795EBF04695F31B93D9434F2C7F76A7F263DAFAD8C7E34F7DB6C4277,11/21/2016 12:28,12/2/2016 18:16,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Active Listening and Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x0166BC37F28B0E41586D0A6FC20FCFD5F381E9E00E824E359DE5470B27F919C04D658696F4E0064125DDE3D4AD511DB157695993097F4FE935CC53CF02678C97AF,11/17/2016 14:24,11/17/2016 23:34,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,Active Listening and Speaking,American Pronunciation,American Idioms and Slang,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01FEA0140BAB481E21B0D0215E63BEC94787F6A6F478C47B64D73CCDECEF8E7B0CC52B7489429A21C2651EE5ECB5614691491852F702B01BA58884419BDD15D2C5,11/17/2016 14:06,11/17/2016 14:06,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01779ABB01FFEC8F378184894C60CD13AC87164130CA84E4574853F860E701090FEDC1249C8EFF7D9C7D35FA067A6FA8AB3AFE0CDEB305E06CB928DFA6EA7874D4,11/17/2016 13:04,11/17/2016 13:07,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,College Workshop,IELTS Preparation,TOEFL Preparation,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01D5EE0150B60E471FDB5E0E4FF446C50C9CD915A50571704A6C3E3949172830C3E0AA299F7B3FA8D26D1863B57EEFBB51CBE03E19B77B38FC88CF183EC40BA7BE,11/17/2016 12:55,11/17/2016 12:56,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01F4D51B9E05C97639371804D1E8A4B074813B908F80821485F1F23A609E0ECC00CA9AE2B95FFD1DBAA129F34BF3B672721140A2491CEA92BB8012C016C251733A,11/17/2016 12:42,11/17/2016 12:42,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x014296CDCCDEC4F97819712589DAAF8C4AAB3CD22A776018AAC11AF5BEFB85B5C03257B387578859040EB2AD87D679EC4F4B1B242470E4D57C75462766B31ADBBF,11/17/2016 10:57,11/17/2016 10:57,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x019B0BDCDA9548D636D59267F7BDBABA0A9F60FA294F80C6F92BE90F6245C32D176DE75DC38ADA803D87477D2BA5D84DFF03953DAF2EE0ED9D9A8CF5C25629654A,11/17/2016 10:48,11/17/2016 10:55,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Active Listening and Speaking,Public Speaking,Word Play (Academic Vocabulary Development),Community Service,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01481D49D74647C57EE16E066ADF7FA3CC0505B9F6E08AE50505A2CCD69F3567D213C80147DF4B1EE640D7773D70FED0CD6E01795E05C7D62CA247CC701C4821D9,11/17/2016 9:56,11/17/2016 10:00,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,Business English,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01DDFF88F41DCD9450CBB6DD6E8B7B102D3B40393B224C7A12E03D8B0C3A7065462D98F0FFE1A2242049296EF5AEFA7DF431B50C44CCA294BFD7BD80AEFAC47AD7,11/17/2016 9:23,11/17/2016 9:24,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01600315C9FB3AA74E488328DE554C677BBC78308EC608A8D61BF64A0ADF4A6EDA7F39C0926DAAA35BA98566C4F0922FE82481EBECD0634B1E58ACE00B5F431734,11/17/2016 9:03,11/17/2016 9:03,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
