ID_encrypt,Start_Date,End_Date,IP_Address,What_kind_of_electives_do_you_have_,My_current_Monday_Wednesday_elective_is_,My_general_evaluation_of_this_teacher_is_1_,My_general_evaluation_of_this_course_is_1_,This_teacher_is_organized_and_prepared_1_,This_teacher_gives_interesting_activities_1_,This_teacher_explains_things_clearly_1_,This_teacher_answers_questions_well_1_,This_teacher_gives_students_chances_to_participate_in_class_1_,How_satisfied_were_you_with_the_textbooks_used_in_this_course_1_,How_satisfied_were_you_with_the_handouts_and_other_materials_used_in_this_course_1_,What_do_you_like_about_this_teacher_class_1_,What_changes_would_make_this_class_better_1_,My_current_Tuesday_Thursday_elective_is_1_,My_general_evaluation_of_this_teacher_is_2_,My_general_evaluation_of_this_course_is_2_,This_teacher_is_organized_and_prepared_2_,This_teacher_gives_interesting_activities_2_,This_teacher_explains_things_clearly_2_,This_teacher_answers_questions_well_2_,This_teacher_gives_students_chances_to_participate_in_class_2_,How_satisfied_were_you_with_the_textbooks_used_in_this_course_2_,How_satisfied_were_you_with_the_handouts_and_other_materials_used_in_this_course_2_,What_do_you_like_about_this_teacher_class_2_,What_changes_would_make_this_class_better_2_,Quarter
0x014536184357CD980C238304EA095553C04072AC031D9644E2C1B99E620B4EDEE5F82C9EC96A8DEB42457864A01A7E1D49623207C35B66884702638669B0DF9F31,4/20/2016 19:19,4/20/2016 19:20,172.91.79.14,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 ELT (with Darren Butts),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x011BEB4C9D7E5CD654105D6538BBA5EAAFD6ADA55848F470B1CC6D7476133A1BCC6AAD5DC9BAF5DC912304A2B43E56FC8FB3EDACC203319D4CA434BC5F7514E95A,4/20/2016 19:17,4/20/2016 19:18,75.83.8.229,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0173B5567E72C24599836BA2063716D8A0CC10DBBCA0FD0D046F0DBF066DB88E37CFEF7124E0F10C8EAF00E858C95FEA75B32EB3ECB998C70A6C339D3DA6ABA1BE,4/20/2016 18:16,4/20/2016 18:20,75.83.1.85,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Movies 1 (with David Chrisman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0101F53464DFBDA4C2DD4E6D3048B4363AFC3A81625895EFDB9A961571F7FC698C444E1DDE631BA061682A541C58F98AADCB9151A475477BFB759BA97DDA0B067D,4/20/2016 17:10,4/20/2016 17:11,172.56.9.124,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Movies 1 (with David Chrisman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,Current Events 2(with Julie Norminton),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x016119FCBA7577CC62EC172C6CC02CBD328A753494BC8AF17557CF470802EF3A8BA45A43853E41BCF3265D28A6AB5BF50FC8E9C23235F22598D0C76E1BB718E40C,4/20/2016 17:03,4/20/2016 17:03,173.0.117.27,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x016EC68F903AECA896BF535AB0293FD0CFFDBA3657DA1C07580BA00FCD2C54B3ED9FED3240479D48585B65CA46CED2D2FC2A9DD1422530145A0D3535A1953BD9CD,4/18/2016 17:01,4/18/2016 17:03,164.67.154.25,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,good,good,105 TOEFL (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,good,good,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x010CCE0BE108CDC7B40DD5D168BEA3C302221D3163DB3C6E0180196B23FF0E884B6968EB65A95A15198CB1AD0BD2AE6E89F66409DCBA0088294767B8E4DB1A4BB4,4/18/2016 17:01,4/18/2016 17:06,172.91.77.32,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),B - Somewhat good,B - Somewhat good,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,Very satisfied,Somewhat satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0192694ED66EFB866302B095216495F521905507DB18A30ABEF056A1BF2DB09D8DEC300AED546E530DAE9A29D68BBE35702CAEA5C456DC112C52E09166A190F27C,4/18/2016 17:01,4/18/2016 17:01,74.3.2.82,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01A284BF7D57175994094331621F4244FE4E198B0A6B3FC9DE2AAD3C741FF5BFD5040418E5D41982FF326FD96DB77821BC822CD63BCB880D2F12027C0A732919C4,4/18/2016 17:00,4/18/2016 17:01,45.49.190.125,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01D209B503332826B8E4AF4443F832966EDAC156E22F0F57D357DB3EECEAC52BB1EABD6DB4FE7A61131C634F3EC26F17ECACE3F9826FE028F5C1BAE6A1BB0E11EF,4/18/2016 17:00,4/18/2016 17:02,75.83.10.152,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01A6288FE7C4C454B7DBC02A068A67695B3F76B4CC536C43BD7B356D6AB9A2CC9D45DB4EAFBF728A92CEAF3A7D10B9981CEB79CE409CD9C8A5F054E5C1DAE2E55A,4/18/2016 17:00,4/18/2016 17:04,71.165.20.228,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,She is great because she teachs really well.,No,American Pronunciation(with Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,"She knows how to teach us, and I think she is a good teacher.",No,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
NULL,NULL,NULL,NULL,Response,Response,Response,Response,Response,Response,Response,Response,Response,Response,Response,Open-Ended Response,Open-Ended Response,Response,Response,Response,Response,Response,Response,Response,Response,Response,Response,Open-Ended Response,Open-Ended Response,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x01CFDE1D3CF453E0E001704FAFAEBBF5C6D43CD4A681951F3702CE9D15C3E7909CEE81904E527246C371E25F88DE520CC8EF5A1A5141191F927B10DF352B331A07,5/2/2018 20:00,5/2/2018 20:02,172.56.42.10,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),English through Movies (with Tom Wilde),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Toms passion to prepare the class,NULL,Word Play - Vocabulary (with Joan Stein),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x01B1296F7897A8828CF207058B8C8C333A558343371C80A04C0785D902B1EEF0C3793EC9A556DDC592F3C032CAD8FE4E5FA4C047470A33D3DA23624CA87A56DD90,5/2/2018 19:51,5/2/2018 19:55,69.75.50.154,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),4-day TOEFL Prep (with Fawzia Mohamed,C - Good,D - Somewhat bad,I somewhat disagree,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,Somewhat dissatisfied,Somewhat satisfied,"I like the way teacher gives us material. I mean emotional thing, she is very inspiring ","We do practice in computer lab a lot, I wold like to have more lectures ",I do not have a Tuesday/Thursday elective or I have 4-day TOEFL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x010EC7A724A1F1ECCF24E1B0E13A763B809E91A763B55FCB40718F75A825E13FF8270E8CF084DEC2217AE13A204BFC43FB9156AAE510DA143F4D9DBF8749CAECFE,5/1/2018 10:56,5/1/2018 10:57,131.179.58.53,I have only a Monday/Wednesday elective.,English through Movies (with Tom Wilde),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x01E58B10E167093391C74BDE8D3E5EB83657B5A5A9BA4C7733A0142C4C82EFF05B4526571D835AF77FF2C9CCD7F1A62B50C9B3C8C98B1A61930EF83995A6211515,5/1/2018 10:56,5/1/2018 12:59,131.179.58.126,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),Active Listening and Speaking(with Darren Butts),A - Very good,C - Good,I somewhat agree,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,Both the teacher and the class are great.,"I dont want to do any assignments, because grammar and reading classes need to do important homework.",American Slang and Idioms(with Gene Kavenoki),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x01805950BF719EC6F6A0E030BFFA8C56A68AE0E540F14E0C4C2FC79EBCB6F27350EA3FC489DBC11419498D1FEF291A95FCDC288E00D26E6F2A174184492EDC9178,5/1/2018 10:53,5/1/2018 10:53,131.179.60.226,I have no electives or I have independent study.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x0189EA2D6C50C42B890DCF53B6525D60B25F03509EB46A7AEA072D5D8856D205321BC62441B6A0ED5DE1E3ECC469BB245629134DE4806B4FDD531EF9B66F832358,5/1/2018 10:53,5/1/2018 10:55,208.54.4.202,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),Active Listening and Speaking(with Darren Butts),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I somewhat agree,Very satisfied,Very satisfied,NULL,NULL,Current Events (with Tom Wilde),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x012F38CAC3E75303B734B3D887DBE7F28B73C0330420729E46745F73BBC67D2E9F1926A1AF9F5F84D6D0125718170AB9F0D68E5BBDA5E45CF64CCE440FA8698C3A,5/1/2018 10:14,5/1/2018 10:15,131.179.58.15,I have only a Monday/Wednesday elective.,English through Movies (with Tom Wilde),A - Very good,A - Very good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,I do not have a Tuesday/Thursday elective or I have 4-day TOEFL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x01CD240B35D7E50C08B06BC7F40BB64C6B0E1EF28D904F3FBC065FD3D938DC802BC24A6F1BC75DB09CEBB2FAA8BA9BA8AD7971C8EB8F3D630683F25A5E66DEE631,5/1/2018 10:05,5/1/2018 10:07,131.179.60.228,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),English through Movies (with Tom Wilde),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x0102544E2A0796769FEB107AC9FD3B301167A3B4AA77350261824BCFE5D75005EE171D424196A330E3EAA920EF4E696601655AF7D0170890796C849C1A6373C84C,5/1/2018 1:58,5/1/2018 2:01,45.49.239.24,I have only a Monday/Wednesday elective.,Active Listening and Speaking(with Darren Butts),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat dissatisfied,Somewhat satisfied,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),C - Good,C - Good,I strongly agree,I strongly agree,I somewhat disagree,I somewhat agree,I strongly agree,Very dissatisfied,Somewhat satisfied,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x01D2DA65000D83E0BF1A27F90129B06C1CF95593DAC3DD80054803ED3384353E40BD349EDFEC683A1D54FB5FB70875A7F96ED45F468D1C004F877A8687EB8CA9DF,7/21/2016 20:30,7/21/2016 21:05,169.232.75.146,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105 TOEFL (with Leigh Hall),A - Very good,B - Somewhat good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat dissatisfied,Somewhat satisfied,Strongly good.,My class very crowded.,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01DC174F187ECC21E53AA7FB6AF69422687D76E4EEA079EE4A8FD3CDAA108F3F1A6077EA9F16450A16AAE2D1F19D617C3DA66935FE6EEB1F399A165845FC02F1B4,7/21/2016 20:04,7/21/2016 20:10,104.175.220.100,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105 ELT (with Bobby Blundell),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,"Homework is fragmented ,not concentration,not too more ,but need too much time to find and finish it ,have no time to prepare  IELTS test ","just make the form of  homework  simple ",AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x0153925BAE62CDB26280C66A67D2DB8D47E436FDADBBB8FE8DDA80B236E54EAAAA28D16269756A8F564B69A897CC5F842E3E9D422273D5E2DFEF5559538BE34D27,7/21/2016 19:23,7/21/2016 19:23,169.232.85.86,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01DDF46D08F81CD4E0413220F7D4029FE375A6C2306B916D0B209FB62D7C6422FACC9DE05814D46701F3CA8BA734844B1A3CD570FC5F86BE7B246917F91FCCC559,7/21/2016 11:21,7/21/2016 11:21,172.250.21.43,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x010CB178D3F8E7CA9418F42D609644FE112696AF3D2D62BF42CED658D2FFAA68B497EE83DCA59D91F8AE96ECAA0A4F8FC5BF7809861A105F239D787E400C322FCC,7/21/2016 10:00,7/21/2016 10:57,172.56.17.116,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 TOEFL (with Fawzia Mohamed),B - Somewhat good,B - Somewhat good,I strongly agree,I somewhat agree,I strongly agree,I somewhat agree,I somewhat agree,Somewhat dissatisfied,Somewhat dissatisfied,"She is good ","Only the lab is not good, the teacher who controls the lab maks noise with students. So we can't really have time to be concentrate. ",AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01BEEB4AF70CEC7EAA9B43C9BE7DCE4A78C9D669EBC76725AD444C585705434D9A50B5CFB9C45C78E9F4FE2754A37A7980DFB4C7393E61C662FDD3AED797646E68,7/21/2016 0:44,7/21/2016 1:06,108.47.164.63,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking (with Kyle Duncan),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Somewhat satisfied,"In my opinion, Kyle is a very attractive teacher. He can not only convey the materials in this class, but he also can engage his students to be active and more active in and out of his class. And he always spreads a positive energy in every meeting, either inside or outside his class.","So far, there is no specific matter that should/might be changed to make this class better because I/we have had a good atmosphere and positive circumstance to study English in this class.",105 TOEFL (with Leigh Hall),B - Somewhat good,B - Somewhat good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Somewhat satisfied,Leigh is a good teacher in my perception. She always helps and give attention to every student who needs her assistance. She also gives materials regarding to TOEFL test step by step.,"Playing games is one of specific strategy in education system to engage a class to be more attractive. So, my suggestion regarding to the question is let play some games of TOEFL inside the class in order to make this class to be more charming.",AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x0129A3638F0D76FB1741DCC693DD30BDA8041C15B62A7A22182972A64BE66166933651B8FE92A85A38BF5D14932D83F964EABAF0A0FD82890F84804D411E4DA9C1,7/20/2016 19:57,7/20/2016 19:58,172.91.85.8,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 TOEFL (with Fawzia Mohamed),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I somewhat agree,I strongly agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01E6F7AB55EE432CE9FB531B9A3F3E773996B7A4D0BCB1BA3090AC2DD6B70EFD722E4E5F62BDC6EA186AB17CADA49A33167A03EEB244CEA34F307437E93CF151A9,7/19/2016 19:25,7/19/2016 19:29,96.251.8.203,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x014C9D94E24A3363E9FD765849B41018ABB7760536A0F44491CEA20AD2DBEC073D1E984C794386A916C2763A6B9D2FB62E11B792DA9851E6173493C16A86A2236F,7/19/2016 17:56,7/19/2016 18:18,104.175.195.254,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x0106ECBBA98CEA76F588F9FE84F4E4D03ADF03AED309AFC5412CE23783D5B504728D182D3DE93CC49EFAFF7F41D09846027FEF74F8F103B84C26E283E607B54C78,7/19/2016 17:31,7/19/2016 17:32,172.56.6.73,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01B2A2419DB4D7E92B9582964821A55CDF69085DB8E466E13BB8244F21ACD5A2356DEBFCBC2E32D91A36D34C7F936F1F6842BFEE8C6AE6130306A2DB6CBBB1EE6D,7/19/2016 16:50,7/19/2016 16:54,169.232.85.85,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking (with Kyle Duncan),C - Good,C - Good,I somewhat disagree,I strongly agree,I somewhat agree,I somewhat agree,I somewhat agree,N/A (We did not use a text book in this class),Somewhat satisfied,Funny,If the teacher finish our plans on time,Academic Vocabulary (with Joan Stein),A - Very good,C - Good,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Somewhat satisfied,Organized,If we focus on less vocabulary to memorize them better and do not confused,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x016CBB3FED0DF4065CB0D2313C9AD36AECF5ACD0F73281A0791A417E8BFF91403DF4ABBC4EEB13AE527B6EAFBB68F9560F5380139527175485438B308CE377D211,7/19/2016 16:23,7/19/2016 16:59,23.243.51.56,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Business English (with Gene Kavenoki),B - Somewhat good,C - Good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,He is humorous,"I hope we could have more systemic learning contents(hard copy), not just scanning the webpage Gene shows to us.",105 TOEFL (with Leigh Hall),A - Very good,B - Somewhat good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I somewhat agree,Somewhat satisfied,Very satisfied,"she's kind and humorous, everything carefully prepared, always has a plan","TOEFL requires practice, I hope we could make it longer.",AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01A284BF7D57175994094331621F4244FE4E198B0A6B3FC9DE2AAD3C741FF5BFD5040418E5D41982FF326FD96DB77821BC822CD63BCB880D2F12027C0A732919C4,7/19/2016 15:37,7/19/2016 15:39,45.49.190.125,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Academic Vocabulary (with Joan Stein),A - Very good,A - Very good,I somewhat disagree,I strongly agree,I somewhat agree,I strongly agree,I somewhat agree,Very dissatisfied,Somewhat satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
